batch_index,metric,tau,area,comp,suff
1,mae,18,0.15,19.16717,15.934361
1,mse,18,0.05,15.564075,25.241648
1,mse,18,0.075,18.332441,22.769436
1,mse,18,0.1,22.547003,20.113842
1,mse,18,0.15,24.130489,17.021816
1,mae,19,0.05,12.452198,19.803272
1,mae,19,0.075,14.946439,18.543041
1,mae,19,0.1,17.352943,17.302643
1,mae,19,0.15,19.858536,15.68996
1,mse,19,0.05,12.057679,24.982758
1,mse,19,0.075,16.445866,22.10265
1,mse,19,0.1,20.177755,19.609756
1,mse,19,0.15,26.432283,17.291027
1,mae,20,0.05,13.003906,19.7047
1,mae,20,0.075,16.246464,18.510693
1,mae,20,0.1,17.456699,16.772917
1,mae,20,0.15,20.006353,15.284638
1,mse,20,0.05,12.942045,25.179075
1,mse,20,0.075,18.183279,22.669922
1,mse,20,0.1,20.272633,19.203423
1,mse,20,0.15,25.733944,16.385414
1,mae,21,0.05,12.541767,19.889477
1,mae,21,0.075,15.975168,18.407
1,mae,21,0.1,18.081955,17.377829
1,mae,21,0.15,18.75061,16.259792
1,mse,21,0.05,12.119974,25.786709
1,mse,21,0.075,16.984257,22.229618
1,mse,21,0.1,20.811424,20.144611
1,mse,21,0.15,22.695911,18.438278
1,mae,22,0.05,13.643829,19.475056
1,mae,22,0.075,15.105843,18.44607
1,mae,22,0.1,16.392097,17.545902
1,mae,22,0.15,18.353844,15.796534
1,mse,22,0.05,14.279743,24.825138
1,mse,22,0.075,16.404057,22.811939
1,mse,22,0.1,18.309406,20.547029
1,mse,22,0.15,23.018692,17.464333
1,mae,23,0.05,12.819645,19.646702
1,mae,23,0.075,14.423172,18.43367
1,mae,23,0.1,14.532124,17.86713
1,mae,23,0.15,16.849432,17.020748
1,mse,23,0.05,12.942041,24.790646
1,mse,23,0.075,14.651655,22.424301
1,mse,23,0.1,15.013266,21.029762
1,mse,23,0.15,19.430145,19.631201
2,mae,0,0.05,7.382879,18.525215
2,mae,0,0.075,8.727799,17.307245
2,mae,0,0.1,9.211281,16.9795
2,mae,0,0.15,9.961718,15.557156
2,mse,0,0.05,4.754925,21.251522
2,mse,0,0.075,7.007522,18.377441
2,mse,0,0.1,7.363009,17.827305
2,mse,0,0.15,8.122663,14.915944
2,mae,1,0.05,7.333199,18.288189
2,mae,1,0.075,9.193458,17.328144
2,mae,1,0.1,10.291118,16.779762
2,mae,1,0.15,11.231182,15.101051
2,mse,1,0.05,4.811729,21.030865
2,mse,1,0.075,7.322423,18.811352
2,mse,1,0.1,8.50214,17.667789
2,mse,1,0.15,9.780987,14.61731
2,mae,2,0.05,7.203533,18.238646
2,mae,2,0.075,8.543452,16.715839
2,mae,2,0.1,8.946205,16.021574
2,mae,2,0.15,10.94219,14.242392
2,mse,2,0.05,4.515935,20.976557
2,mse,2,0.075,5.95956,17.715059
2,mse,2,0.1,6.230763,16.48877
2,mse,2,0.15,8.994099,13.550886
2,mae,3,0.05,7.147202,16.842758
2,mae,3,0.075,8.536705,16.033365
2,mae,3,0.1,9.362185,15.871124
2,mae,3,0.15,11.059261,14.652996
2,mse,3,0.05,4.177607,17.862469
2,mse,3,0.075,5.716998,16.21172
2,mse,3,0.1,6.661609,16.098969
2,mse,3,0.15,9.164213,13.950204
2,mae,4,0.05,7.436712,17.491573
2,mae,4,0.075,9.685785,16.768982
2,mae,4,0.1,9.740763,16.794823
2,mae,4,0.15,10.612206,14.982353
2,mse,4,0.05,4.180558,19.076509
2,mse,4,0.075,6.907408,17.84738
2,mse,4,0.1,7.08239,17.955837
2,mse,4,0.15,8.565334,14.4163
2,mae,5,0.05,7.060792,18.015409
2,mae,5,0.075,8.215861,17.324041
