batch_index,metric,tau,area,comp,suff
1,mse,7,0.05,13.340958,24.024723
1,mse,7,0.075,14.891842,20.570461
1,mse,7,0.1,14.361932,20.280277
1,mse,7,0.15,16.912516,16.808086
1,mae,8,0.05,12.95759,18.606834
1,mae,8,0.075,12.932124,17.116745
1,mae,8,0.1,14.830853,17.104305
1,mae,8,0.15,15.611516,15.989762
1,mse,8,0.05,13.295465,23.171421
1,mse,8,0.075,12.214608,19.974388
1,mse,8,0.1,16.297775,20.652311
1,mse,8,0.15,17.674288,18.162697
1,mae,9,0.05,12.331071,18.477022
1,mae,9,0.075,13.363467,17.547985
1,mae,9,0.1,14.134815,16.881413
1,mae,9,0.15,16.626921,14.842365
1,mse,9,0.05,12.307604,22.534607
1,mse,9,0.075,12.809729,20.492525
1,mse,9,0.1,14.748899,18.365547
1,mse,9,0.15,17.894396,15.307162
1,mae,10,0.05,11.900054,18.501722
1,mae,10,0.075,13.749244,16.620724
1,mae,10,0.1,15.6226,16.228123
1,mae,10,0.15,17.476936,15.510687
1,mse,10,0.05,10.705181,22.132374
1,mse,10,0.075,14.061898,18.614252
1,mse,10,0.1,17.684898,17.522404
1,mse,10,0.15,20.099991,16.650116
1,mae,11,0.05,11.90955,18.697872
1,mae,11,0.075,12.95286,17.833359
1,mae,11,0.1,14.454976,17.498215
1,mae,11,0.15,17.472178,15.93704
1,mse,11,0.05,11.257671,23.508907
1,mse,11,0.075,12.727005,21.038845
1,mse,11,0.1,14.477144,20.443439
1,mse,11,0.15,20.917747,17.866463
1,mae,12,0.05,11.673843,18.413443
1,mae,12,0.075,13.489269,17.910027
1,mae,12,0.1,13.170015,16.829037
1,mae,12,0.15,16.244713,15.415232
1,mse,12,0.05,10.518188,22.566261
1,mse,12,0.075,13.391113,20.980204
1,mse,12,0.1,12.353717,19.756502
1,mse,12,0.15,17.368961,16.095055
1,mae,13,0.05,10.838638,19.231396
1,mae,13,0.075,12.502262,18.476671
1,mae,13,0.1,13.044061,17.811239
1,mae,13,0.15,15.055832,16.835648
1,mse,13,0.05,9.21761,24.177765
1,mse,13,0.075,10.817396,22.227139
1,mse,13,0.1,11.34577,20.301739
1,mse,13,0.15,15.848419,19.465015
1,mae,14,0.05,11.166699,18.807695
1,mae,14,0.075,12.626239,18.569506
1,mae,14,0.1,12.856261,17.969273
1,mae,14,0.15,15.14712,17.178848
1,mse,14,0.05,9.256645,23.47727
1,mse,14,0.075,11.412622,22.693216
1,mse,14,0.1,11.502425,21.79698
1,mse,14,0.15,16.114582,20.662609
1,mae,15,0.05,9.758759,19.452171
1,mae,15,0.075,12.322887,17.742468
1,mae,15,0.1,12.983452,18.189827
1,mae,15,0.15,15.529203,16.322315
1,mse,15,0.05,7.054733,26.419498
1,mse,15,0.075,10.892533,21.58782
1,mse,15,0.1,11.803886,23.137051
1,mse,15,0.15,17.377277,19.289658
1,mae,16,0.05,11.733627,19.991577
1,mae,16,0.075,12.027344,18.388979
1,mae,16,0.1,13.470863,16.944349
1,mae,16,0.15,15.37176,16.871784
1,mse,16,0.05,10.597616,26.793295
1,mse,16,0.075,10.627995,23.937054
1,mse,16,0.1,13.890985,20.905407
1,mse,16,0.15,17.064482,19.51469
1,mae,17,0.05,13.558209,20.489901
1,mae,17,0.075,14.082361,19.070543
1,mae,17,0.1,14.674307,17.822861
1,mae,17,0.15,16.870842,17.055801
1,mse,17,0.05,15.049279,26.61047
1,mse,17,0.075,14.572794,24.497261
1,mse,17,0.1,15.594368,22.097822
1,mse,17,0.15,19.591145,20.308514
1,mae,18,0.05,13.374691,20.172861
1,mae,18,0.075,13.915384,19.004961
1,mae,18,0.1,15.065744,18.79591
1,mae,18,0.15,17.642221,17.177347
1,mse,18,0.05,14.728953,26.736168
1,mse,18,0.075,14.43292,25.456779
1,mse,18,0.1,17.711617,24.747894
1,mse,18,0.15,21.967817,21.385544
1,mae,19,0.05,13.461316,19.782318
1,mae,19,0.075,15.051138,18.39645
1,mae,19,0.1,16.679199,18.399494
1,mae,19,0.15,19.17004,16.501493
1,mse,19,0.05,12.748988,25.840084
1,mse,19,0.075,15.263342,23.459841
1,mse,19,0.1,18.351196,22.848717
1,mse,19,0.15,24.713646,19.327747
1,mae,20,0.05,14.398959,19.043331
1,mae,20,0.075,16.079193,17.842293
1,mae,20,0.1,16.627571,17.626146
1,mae,20,0.15,17.178617,15.939831
1,mse,20,0.05,15.896849,21.706024
1,mse,20,0.075,17.858635,19.356953
1,mse,20,0.1,17.839888,19.314625
1,mse,20,0.15,19.205009,16.132561
1,mae,21,0.05,14.377721,19.354439
1,mae,21,0.075,15.126076,17.420837
1,mae,21,0.1,15.413349,16.495451
1,mae,21,0.15,16.762363,15.730805
1,mse,21,0.05,14.107187,22.401237
1,mse,21,0.075,15.116374,18.769897
1,mse,21,0.1,15.211679,17.337635
1,mse,21,0.15,18.20396,15.946952
1,mae,22,0.05,13.423499,18.943419
1,mae,22,0.075,16.190739,17.282112
1,mae,22,0.1,16.502193,17.650265
1,mae,22,0.15,17.967606,16.718235
1,mse,22,0.05,14.48335,21.630646
1,mse,22,0.075,17.567225,19.086815
1,mse,22,0.1,17.763853,19.753008
1,mse,22,0.15,21.856735,18.024792
1,mae,23,0.05,14.860571,17.937038
1,mae,23,0.075,14.954009,16.751225
1,mae,23,0.1,16.306034,17.312235
